Calling Party,Called Party,IMEI,IMSI,Call Date,Call Type,Start Time,End Time,Duration (seconds),,,,,,
7040492454,9163569365,6.05E+13,1.37E+14,22/01/25,Voice Out,03:48:55,05:45:43,7008,,,,,,
7987796714,8358146104,7.76E+14,4.03E+14,01/01/25,SMS In,23:17:22,N/A,0,,,,,,
7987796714,7540559638,7.76E+14,4.03E+14,26/01/25,SMS In,19:03:57,N/A,0,,,,,,
7987796714,8145283929,7.76E+14,4.03E+14,19/01/25,Data Call,20:56:47,23:36:53,9606,,,,,,
7987796714,8203398731,7.76E+14,4.03E+14,09/01/25,SMS Out,12:56:50,N/A,0,,,,,,
7987796714,9150910985,7.76E+14,4.03E+14,18/01/25,SMS In,07:33:38,N/A,0,,,,,,
7987796714,8203398731,7.76E+14,4.03E+14,15/01/25,Voice In,10:32:36,11:36:00,3804,,,,,,
7987796714,8203398731,7.76E+14,4.03E+14,25/01/25,Voice Out,22:00:24,00:22:54,8550,,,,,,
7987796714,9150910985,7.76E+14,4.03E+14,22/01/25,SMS Out,01:26:59,N/A,0,,,,,,
9150910985,8358146104,1.66E+14,6.37E+14,26/01/25,SMS Out,06:07:22,N/A,0,,,,,,
9150910985,8145283929,1.66E+14,6.37E+14,19/01/25,SMS Out,07:38:15,N/A,0,,,,,,
9150910985,8145283929,1.66E+14,6.37E+14,06/02/25,Voice In,19:39:04,20:40:23,3679,,,,,,
9150910985,8358146104,1.66E+14,6.37E+14,18/01/25,Data Call,21:31:36,23:21:21,6585,,,,,,
9150910985,8203398731,1.66E+14,6.37E+14,21/01/25,Missed Call,03:09:23,N/A,0,,,,,,
9150910985,9104461319,1.66E+14,6.37E+14,11/01/25,SMS In,10:09:37,N/A,0,,,,,,
9150910985,8203398731,1.66E+14,6.37E+14,19/01/25,Data Call,03:49:09,05:40:07,6658,,,,,,
9150910985,8203398731,1.66E+14,6.37E+14,17/01/25,Missed Call,08:32:55,N/A,0,,,,,,
9150910985,9822235000,1.66E+14,6.37E+14,20/01/25,Voice In,23:08:31,23:18:48,617,,,,,,
9150910985,7540559638,1.66E+14,6.37E+14,16/01/25,Voice Out,04:28:11,05:54:11,5160,,,,,,
9822235000,8145283929,2.37E+14,7.13E+14,01/01/25,Data Call,19:07:58,21:20:13,7935,,,,,,
9822235000,7540559638,2.37E+14,7.13E+14,10/01/25,Voice In,05:53:15,08:07:18,8043,,,,,,
9822235000,7540559638,2.37E+14,7.13E+14,21/01/25,SMS In,23:12:50,N/A,0,,,,,,
9822235000,8145283929,2.37E+14,7.13E+14,27/01/25,Missed Call,12:29:49,N/A,0,,,,,,
9822235000,8358146104,2.37E+14,7.13E+14,21/01/25,Data Call,16:20:03,17:24:28,3865,,,,,,
9822235000,9150910985,2.37E+14,7.13E+14,28/01/25,Data Call,00:28:17,01:26:13,3476,,,,,,
9104461319,7987796714,2.46E+14,4.34E+13,11/01/25,Voice Out,00:30:05,02:04:54,5689,,,,,,
9104461319,8145283929,2.46E+14,4.34E+13,16/01/25,Voice Out,02:10:55,03:38:33,5258,,,,,,
9104461319,8358146104,2.46E+14,4.34E+13,31/01/25,Voice In,17:41:59,18:08:22,1583,,,,,,
9104461319,9822235000,2.46E+14,4.34E+13,07/01/25,SMS In,22:58:23,N/A,0,,,,,,
9104461319,7987796714,2.46E+14,4.34E+13,14/01/25,SMS In,04:09:38,N/A,0,,,,,,
7540559638,9104461319,1.36E+14,7.98E+14,10/01/25,Voice In,21:23:30,21:25:41,131,,,,,,
7540559638,8358146104,1.36E+14,7.98E+14,16/01/25,SMS Out,17:28:59,N/A,0,,,,,,
7540559638,8203398731,1.36E+14,7.98E+14,30/01/25,Voice In,19:38:37,19:58:22,1185,,,,,,
7540559638,8358146104,1.36E+14,7.98E+14,02/02/25,SMS In,16:19:01,N/A,0,,,,,,
7540559638,8145283929,1.36E+14,7.98E+14,27/01/25,Data Call,13:02:30,15:08:38,7568,,,,,,
7540559638,8203398731,1.36E+14,7.98E+14,15/01/25,Voice In,05:11:14,05:37:48,1594,,,,,,
7540559638,8358146104,1.36E+14,7.98E+14,09/01/25,Missed Call,23:01:33,N/A,0,,,,,,
7540559638,8203398731,1.36E+14,7.98E+14,03/02/25,Data Call,18:17:31,19:03:24,2753,,,,,,
8203398731,8145283929,8.48E+14,9.07E+14,18/01/25,Missed Call,00:09:12,N/A,0,,,,,,
8203398731,7987796714,8.48E+14,9.07E+14,02/01/25,SMS In,18:34:51,N/A,0,,,,,,
8203398731,7987796714,8.48E+14,9.07E+14,14/01/25,Voice Out,17:43:06,17:55:31,745,,,,,,
8203398731,7540559638,8.48E+14,9.07E+14,05/01/25,Voice In,17:01:12,18:42:28,6076,,,,,,
8203398731,9150910985,8.48E+14,9.07E+14,17/01/25,Data Call,16:01:47,16:05:38,231,,,,,,
8145283929,8203398731,7.09E+13,9.14E+14,04/01/25,Voice In,03:18:48,03:24:43,355,,,,,,
8145283929,9150910985,7.09E+13,9.14E+14,24/01/25,SMS In,05:01:30,N/A,0,,,,,,
8145283929,9150910985,7.09E+13,9.14E+14,04/02/25,Voice Out,05:17:25,06:15:04,3459,,,,,,
8145283929,8358146104,7.09E+13,9.14E+14,12/01/25,Data Call,07:29:09,09:28:11,7142,,,,,,
8145283929,7540559638,7.09E+13,9.14E+14,05/01/25,Voice In,18:51:56,21:12:10,8414,,,,,,
8145283929,7987796714,7.09E+13,9.14E+14,14/01/25,Data Call,13:05:37,15:58:32,10375,,,,,,
8145283929,7540559638,7.09E+13,9.14E+14,02/02/25,Voice Out,00:16:49,02:08:57,6728,,,,,,
8145283929,7987796714,7.09E+13,9.14E+14,12/01/25,Voice Out,21:56:37,23:47:31,6654,,,,,,
8145283929,7987796714,7.09E+13,9.14E+14,14/01/25,Missed Call,02:52:12,N/A,0,,,,,,
8145283929,9822235000,7.09E+13,9.14E+14,21/01/25,SMS In,14:58:44,N/A,0,,,,,,
8358146104,9150910985,9.91E+14,9.22E+13,01/01/25,Missed Call,04:39:30,N/A,0,,,,,,
8358146104,9150910985,9.91E+14,9.22E+13,22/01/25,SMS Out,22:33:54,N/A,0,,,,,,
8358146104,9822235000,9.91E+14,9.22E+13,15/01/25,SMS In,11:49:24,N/A,0,,,,,,
8358146104,9822235000,9.91E+14,9.22E+13,04/01/25,Missed Call,07:34:45,N/A,0,,,,,,
8358146104,9822235000,9.91E+14,9.22E+13,02/01/25,Data Call,09:02:21,10:21:53,4772,,,,,,
8358146104,8145283929,9.91E+14,9.22E+13,06/01/25,Data Call,09:47:15,11:23:22,5767,,,,,,
8358146104,9150910985,9.91E+14,9.22E+13,03/02/25,SMS In,23:44:25,N/A,0,,,,,,
8358146104,9822235000,9.91E+14,9.22E+13,10/01/25,Voice In,11:40:13,13:57:22,8229,,,,,,
8358146104,7987796714,9.91E+14,9.22E+13,12/01/25,Missed Call,13:26:53,N/A,0,,,,,,
7987796714,9687330847,7.76E+14,4.03E+14,04/02/25,Data Call,22:21:28,01:05:30,9842,,,,,,
9150910985,8124476066,1.66E+14,6.37E+14,20/01/25,SMS Out,09:15:18,N/A,0,,,,,,
9150910985,9686980874,1.66E+14,6.37E+14,04/01/25,SMS Out,14:32:10,N/A,0,,,,,,
9150910985,7135489365,1.66E+14,6.37E+14,01/02/25,Voice In,16:10:02,17:05:10,3308,,,,,,
9822235000,9834944209,2.37E+14,7.13E+14,26/01/25,SMS Out,02:57:57,N/A,0,,,,,,
9822235000,8085595244,2.37E+14,7.13E+14,29/01/25,Voice Out,01:54:25,04:26:37,9132,,,,,,
9104461319,8416362506,2.46E+14,4.34E+13,19/01/25,SMS In,18:14:23,N/A,0,,,,,,
9104461319,8998172661,2.46E+14,4.34E+13,07/01/25,Voice In,05:27:10,07:39:56,7966,,,,,,
7540559638,8825355533,1.36E+14,7.98E+14,23/01/25,Voice Out,06:28:33,06:42:04,811,,,,,,
7540559638,9760732911,1.36E+14,7.98E+14,07/01/25,Missed Call,00:00:40,N/A,0,,,,,,
7540559638,7666314985,1.36E+14,7.98E+14,29/01/25,SMS In,11:22:01,N/A,0,,,,,,
8203398731,9479893753,8.48E+14,9.07E+14,15/01/25,SMS In,17:11:48,N/A,0,,,,,,
8203398731,8442092896,8.48E+14,9.07E+14,04/02/25,SMS In,15:08:37,N/A,0,,,,,,
8145283929,8388459302,7.09E+13,9.14E+14,26/01/25,Data Call,16:51:55,18:23:21,5486,,,,,,
8358146104,9714180729,9.91E+14,9.22E+13,27/01/25,SMS Out,05:15:22,N/A,0,,,,,,
7769613575,7244246980,7.49E+14,4.63E+14,23/01/25,Voice In,02:36:42,02:45:22,520,,,,,,
7769613575,8936088140,7.49E+14,4.63E+14,14/01/25,Missed Call,02:20:08,N/A,0,,,,,,
7769613575,8464412883,7.49E+14,4.63E+14,01/01/25,SMS Out,14:27:10,N/A,0,,,,,,
7769613575,8936088140,7.49E+14,4.63E+14,13/01/25,SMS Out,23:24:43,N/A,0,,,,,,
7769613575,7179050244,7.49E+14,4.63E+14,23/01/25,SMS Out,14:42:35,N/A,0,,,,,,
7769613575,8464412883,7.49E+14,4.63E+14,11/01/25,Voice Out,01:11:50,02:17:39,3949,,,,,,
7769613575,7179050244,7.49E+14,4.63E+14,28/01/25,Voice Out,01:40:50,03:27:51,6421,,,,,,
7769613575,9484759334,7.49E+14,4.63E+14,30/01/25,SMS In,22:43:46,N/A,0,,,,,,
7499098182,8464412883,5.96E+14,9.24E+14,06/01/25,Voice Out,20:54:20,21:59:01,3881,,,,,,
7499098182,8464412883,5.96E+14,9.24E+14,01/02/25,Missed Call,04:04:46,N/A,0,,,,,,
7499098182,9484759334,5.96E+14,9.24E+14,18/01/25,SMS Out,09:57:21,N/A,0,,,,,,
7499098182,9348188135,5.96E+14,9.24E+14,14/01/25,Voice In,05:41:40,06:26:51,2711,,,,,,
7499098182,9484759334,5.96E+14,9.24E+14,12/01/25,Missed Call,12:04:54,N/A,0,,,,,,
7499098182,7769613575,5.96E+14,9.24E+14,11/01/25,SMS Out,00:34:38,N/A,0,,,,,,
7499098182,9348188135,5.96E+14,9.24E+14,30/01/25,SMS Out,01:21:47,N/A,0,,,,,,
7499098182,8936088140,5.96E+14,9.24E+14,11/01/25,SMS Out,00:06:24,N/A,0,,,,,,
7179050244,7769613575,4.24E+14,9.72E+14,21/01/25,Missed Call,21:29:22,N/A,0,,,,,,
7179050244,8936088140,4.24E+14,9.72E+14,12/01/25,Data Call,06:23:45,08:16:18,6753,,,,,,
7179050244,8936088140,4.24E+14,9.72E+14,05/01/25,Missed Call,20:10:56,N/A,0,,,,,,
7179050244,7244246980,4.24E+14,9.72E+14,04/02/25,SMS In,13:17:50,N/A,0,,,,,,
7179050244,7244246980,4.24E+14,9.72E+14,25/01/25,SMS In,08:25:40,N/A,0,,,,,,
7179050244,9348188135,4.24E+14,9.72E+14,25/01/25,SMS Out,13:02:07,N/A,0,,,,,,
7179050244,9484759334,4.24E+14,9.72E+14,16/01/25,Voice Out,02:55:11,03:47:12,3121,,,,,,
7179050244,7244246980,4.24E+14,9.72E+14,31/01/25,Voice In,00:17:48,01:32:12,4464,,,,,,
9484759334,7244246980,4.32E+14,2.90E+14,18/01/25,Voice In,14:15:00,14:19:28,268,,,,,,
9484759334,9348188135,4.32E+14,2.90E+14,02/01/25,SMS Out,02:40:27,N/A,0,,,,,,
9484759334,9348188135,4.32E+14,2.90E+14,12/01/25,SMS Out,16:43:12,N/A,0,,,,,,
9484759334,7179050244,4.32E+14,2.90E+14,29/01/25,SMS Out,09:10:59,N/A,0,,,,,,
9484759334,9348188135,4.32E+14,2.90E+14,11/01/25,SMS In,05:08:44,N/A,0,,,,,,
9484759334,7769613575,4.32E+14,2.90E+14,11/01/25,Missed Call,16:57:43,N/A,0,,,,,,
9484759334,7499098182,4.32E+14,2.90E+14,28/01/25,Voice In,00:50:34,01:38:05,2851,,,,,,
9484759334,9348188135,4.32E+14,2.90E+14,15/01/25,Data Call,21:07:22,23:28:19,8457,,,,,,
9484759334,8464412883,4.32E+14,2.90E+14,15/01/25,Data Call,20:19:33,22:27:52,7699,,,,,,
9484759334,8464412883,4.32E+14,2.90E+14,08/01/25,Data Call,07:26:09,07:26:34,25,,,,,,
9348188135,9484759334,9.60E+14,3.35E+14,10/01/25,SMS Out,04:32:07,N/A,0,,,,,,
9348188135,8464412883,9.60E+14,3.35E+14,07/01/25,Data Call,04:06:46,05:16:39,4193,,,,,,
9348188135,7244246980,9.60E+14,3.35E+14,19/01/25,Missed Call,05:36:13,N/A,0,,,,,,
9348188135,8464412883,9.60E+14,3.35E+14,17/01/25,Voice Out,12:45:57,14:26:00,6003,,,,,,
9348188135,7244246980,9.60E+14,3.35E+14,02/02/25,Voice In,02:48:21,05:28:17,9596,,,,,,
9348188135,7244246980,9.60E+14,3.35E+14,24/01/25,Voice In,23:01:56,01:29:17,8841,,,,,,
9348188135,8464412883,9.60E+14,3.35E+14,26/01/25,SMS In,07:29:22,N/A,0,,,,,,
9348188135,8464412883,9.60E+14,3.35E+14,09/01/25,SMS Out,19:38:59,N/A,0,,,,,,
8464412883,9348188135,2.65E+14,9.41E+14,09/01/25,Data Call,15:50:53,18:30:37,9584,,,,,,
8464412883,9348188135,2.65E+14,9.41E+14,17/01/25,SMS In,04:18:04,N/A,0,,,,,,
8464412883,7499098182,2.65E+14,9.41E+14,05/02/25,Data Call,17:15:55,17:36:33,1238,,,,,,
8464412883,9484759334,2.65E+14,9.41E+14,16/01/25,Missed Call,18:30:41,N/A,0,,,,,,
8464412883,8936088140,2.65E+14,9.41E+14,26/01/25,Data Call,22:33:28,23:04:29,1861,,,,,,
8464412883,9484759334,2.65E+14,9.41E+14,07/01/25,SMS In,04:28:20,N/A,0,,,,,,
8464412883,7769613575,2.65E+14,9.41E+14,01/02/25,SMS In,16:42:59,N/A,0,,,,,,
8464412883,8936088140,2.65E+14,9.41E+14,14/01/25,SMS Out,10:18:38,N/A,0,,,,,,
8936088140,9484759334,9.97E+14,2.32E+13,23/01/25,SMS In,21:46:04,N/A,0,,,,,,
8936088140,7244246980,9.97E+14,2.32E+13,05/01/25,Data Call,07:49:26,08:04:39,913,,,,,,
8936088140,7179050244,9.97E+14,2.32E+13,11/01/25,SMS Out,20:31:01,N/A,0,,,,,,
8936088140,7179050244,9.97E+14,2.32E+13,02/02/25,SMS In,05:59:28,N/A,0,,,,,,
8936088140,7179050244,9.97E+14,2.32E+13,08/01/25,SMS In,10:40:50,N/A,0,,,,,,
8936088140,7499098182,9.97E+14,2.32E+13,21/01/25,SMS In,14:51:21,N/A,0,,,,,,
8936088140,8464412883,9.97E+14,2.32E+13,04/01/25,Data Call,00:22:37,01:40:25,4668,,,,,,
8936088140,7499098182,9.97E+14,2.32E+13,10/01/25,SMS Out,01:44:50,N/A,0,,,,,,
8936088140,9348188135,9.97E+14,2.32E+13,16/01/25,Voice Out,05:56:21,08:19:38,8597,,,,,,
7244246980,9348188135,8.97E+14,3.53E+14,05/02/25,Missed Call,10:34:28,N/A,0,,,,,,
7244246980,9484759334,8.97E+14,3.53E+14,21/01/25,Data Call,00:58:10,01:53:57,3347,,,,,,
7244246980,8464412883,8.97E+14,3.53E+14,28/01/25,Missed Call,20:28:21,N/A,0,,,,,,
7244246980,7499098182,8.97E+14,3.53E+14,27/01/25,Data Call,17:41:47,19:55:26,8019,,,,,,
7244246980,7769613575,8.97E+14,3.53E+14,15/01/25,Missed Call,09:54:05,N/A,0,,,,,,
7244246980,9484759334,8.97E+14,3.53E+14,05/01/25,Voice Out,06:38:40,06:43:53,313,,,,,,
7769613575,9064364593,7.49E+14,4.63E+14,17/01/25,Data Call,07:43:24,09:39:22,6958,,,,,,
7499098182,8367102312,5.96E+14,9.24E+14,30/01/25,Voice In,02:28:53,04:09:34,6041,,,,,,
7499098182,7003643761,5.96E+14,9.24E+14,25/01/25,SMS In,00:55:09,N/A,0,,,,,,
7179050244,7574737435,4.24E+14,9.72E+14,10/01/25,Missed Call,04:20:04,N/A,0,,,,,,
7179050244,8442092896,4.24E+14,9.72E+14,03/02/25,Missed Call,23:13:04,N/A,0,,,,,,
7179050244,7305311722,4.24E+14,9.72E+14,10/01/25,Missed Call,19:41:59,N/A,0,,,,,,
9484759334,9135223295,4.32E+14,2.90E+14,10/01/25,Data Call,10:06:57,11:57:39,6642,,,,,,
9484759334,8206112825,4.32E+14,2.90E+14,07/01/25,Voice In,01:00:11,03:13:59,8028,,,,,,
9484759334,8085595244,4.32E+14,2.90E+14,29/01/25,Voice In,02:21:52,03:42:40,4848,,,,,,
9348188135,8667754296,9.60E+14,3.35E+14,19/01/25,Data Call,06:54:39,07:11:34,1015,,,,,,
9348188135,7332252831,9.60E+14,3.35E+14,04/02/25,Missed Call,06:03:03,N/A,0,,,,,,
9348188135,9093126709,9.60E+14,3.35E+14,17/01/25,Data Call,19:19:54,20:55:06,5712,,,,,,
8464412883,9185302106,2.65E+14,9.41E+14,16/01/25,SMS In,08:24:35,N/A,0,,,,,,
8464412883,8422167779,2.65E+14,9.41E+14,17/01/25,Voice In,16:33:51,17:22:28,2917,,,,,,
8464412883,8987235726,2.65E+14,9.41E+14,25/01/25,Missed Call,10:48:50,N/A,0,,,,,,
8936088140,8729262241,9.97E+14,2.32E+13,06/02/25,Missed Call,08:04:38,N/A,0,,,,,,
8936088140,8124476066,9.97E+14,2.32E+13,14/01/25,Voice Out,13:33:28,14:09:58,2190,,,,,,
7244246980,7050060056,8.97E+14,3.53E+14,15/01/25,Missed Call,20:52:47,N/A,0,,,,,,
7244246980,9135223295,8.97E+14,3.53E+14,20/01/25,SMS In,23:19:23,N/A,0,,,,,,
7244246980,8493645209,8.97E+14,3.53E+14,05/01/25,Missed Call,12:31:32,N/A,0,,,,,,
8998172661,9095085032,7.05E+14,6.76E+14,11/01/25,SMS In,08:23:57,N/A,0,,,,,,
8998172661,8988401785,7.05E+14,6.76E+14,03/02/25,Voice Out,06:48:17,08:27:58,5981,,,,,,
8998172661,9440107811,7.05E+14,6.76E+14,08/01/25,Data Call,22:11:06,00:25:24,8058,,,,,,
8998172661,8388459302,7.05E+14,6.76E+14,01/01/25,Voice Out,12:11:52,14:08:51,7019,,,,,,
8998172661,8988401785,7.05E+14,6.76E+14,10/01/25,SMS In,12:06:27,N/A,0,,,,,,
8874415836,8988401785,8.55E+14,8.17E+14,02/01/25,Voice In,05:01:44,06:37:52,5768,,,,,,
8874415836,7828777806,8.55E+14,8.17E+14,05/02/25,Data Call,04:33:25,05:29:20,3355,,,,,,
8874415836,7153130901,8.55E+14,8.17E+14,03/01/25,SMS In,08:21:09,N/A,0,,,,,,
8874415836,7828777806,8.55E+14,8.17E+14,28/01/25,Voice Out,02:53:48,04:12:07,4699,,,,,,
8874415836,9440107811,8.55E+14,8.17E+14,07/01/25,Voice Out,16:21:20,17:34:27,4387,,,,,,
8874415836,7153130901,8.55E+14,8.17E+14,13/01/25,SMS Out,18:24:45,N/A,0,,,,,,
8874415836,8988401785,8.55E+14,8.17E+14,07/01/25,Missed Call,23:47:49,N/A,0,,,,,,
8874415836,8998172661,8.55E+14,8.17E+14,31/01/25,Voice In,07:26:52,08:06:21,2369,,,,,,
8874415836,8998172661,8.55E+14,8.17E+14,02/02/25,Voice Out,10:07:07,12:00:33,6806,,,,,,
8874415836,8988401785,8.55E+14,8.17E+14,09/01/25,Voice Out,06:39:37,07:13:50,2053,,,,,,
8388459302,7153130901,3.71E+14,1.16E+14,01/02/25,Missed Call,17:32:33,N/A,0,,,,,,
8388459302,9095085032,3.71E+14,1.16E+14,02/01/25,SMS Out,06:06:25,N/A,0,,,,,,
8388459302,7828777806,3.71E+14,1.16E+14,10/01/25,Voice Out,22:34:35,00:30:00,6925,,,,,,
8388459302,9095085032,3.71E+14,1.16E+14,12/01/25,SMS Out,08:41:41,N/A,0,,,,,,
8388459302,9440107811,3.71E+14,1.16E+14,15/01/25,SMS Out,20:03:01,N/A,0,,,,,,
9095085032,8988401785,4.54E+14,4.78E+14,02/02/25,SMS Out,20:48:18,N/A,0,,,,,,
9095085032,8874415836,4.54E+14,4.78E+14,01/02/25,Voice Out,21:07:16,23:19:02,7906,,,,,,
9095085032,8988401785,4.54E+14,4.78E+14,27/01/25,Voice In,20:25:54,22:08:11,6137,,,,,,
9095085032,8388459302,4.54E+14,4.78E+14,08/01/25,Data Call,12:13:12,12:30:11,1019,,,,,,
9095085032,9440107811,4.54E+14,4.78E+14,01/02/25,Missed Call,04:17:39,N/A,0,,,,,,
9095085032,7828777806,4.54E+14,4.78E+14,25/01/25,SMS Out,18:23:31,N/A,0,,,,,,
9095085032,8388459302,4.54E+14,4.78E+14,23/01/25,Voice In,00:48:40,02:14:22,5142,,,,,,
9095085032,8988401785,4.54E+14,4.78E+14,04/01/25,Data Call,20:15:20,21:00:49,2729,,,,,,
7828777806,8874415836,3.83E+14,8.42E+14,25/01/25,Missed Call,08:51:47,N/A,0,,,,,,
7828777806,8874415836,3.83E+14,8.42E+14,12/01/25,Voice In,07:30:32,09:30:55,7223,,,,,,
7828777806,8388459302,3.83E+14,8.42E+14,04/01/25,Voice In,23:43:51,01:25:53,6122,,,,,,
7828777806,7153130901,3.83E+14,8.42E+14,19/01/25,SMS Out,13:32:44,N/A,0,,,,,,
7828777806,8874415836,3.83E+14,8.42E+14,17/01/25,Voice Out,03:48:06,04:57:12,4146,,,,,,
7828777806,8988401785,3.83E+14,8.42E+14,27/01/25,Missed Call,17:05:57,N/A,0,,,,,,
7153130901,8998172661,6.55E+14,6.24E+14,03/02/25,SMS In,17:47:55,N/A,0,,,,,,
7153130901,8998172661,6.55E+14,6.24E+14,02/01/25,Missed Call,01:16:17,N/A,0,,,,,,
7153130901,8988401785,6.55E+14,6.24E+14,17/01/25,Missed Call,07:53:50,N/A,0,,,,,,
7153130901,9095085032,6.55E+14,6.24E+14,01/02/25,SMS Out,20:22:18,N/A,0,,,,,,
7153130901,8874415836,6.55E+14,6.24E+14,07/01/25,Voice Out,16:06:58,18:49:43,9765,,,,,,
7153130901,8874415836,6.55E+14,6.24E+14,10/01/25,Voice In,20:47:32,22:21:16,5624,,,,,,
7153130901,8988401785,6.55E+14,6.24E+14,28/01/25,Voice In,17:07:19,18:00:20,3181,,,,,,
9440107811,8874415836,3.84E+14,9.50E+14,16/01/25,Voice In,13:17:41,13:18:53,72,,,,,,
9440107811,9095085032,3.84E+14,9.50E+14,27/01/25,Data Call,11:44:19,13:16:14,5515,,,,,,
9440107811,9095085032,3.84E+14,9.50E+14,07/01/25,Voice In,05:39:57,08:27:50,10073,,,,,,
9440107811,7153130901,3.84E+14,9.50E+14,15/01/25,Missed Call,06:36:38,N/A,0,,,,,,
9440107811,7828777806,3.84E+14,9.50E+14,04/02/25,Data Call,20:48:38,23:18:30,8992,,,,,,
9440107811,9095085032,3.84E+14,9.50E+14,04/01/25,Missed Call,23:01:45,N/A,0,,,,,,
9440107811,8388459302,3.84E+14,9.50E+14,03/01/25,Missed Call,05:48:46,N/A,0,,,,,,
9440107811,8874415836,3.84E+14,9.50E+14,01/02/25,SMS In,14:44:36,N/A,0,,,,,,
8988401785,8874415836,2.33E+14,9.11E+14,09/01/25,Data Call,10:29:35,13:03:29,9234,,,,,,
8988401785,8388459302,2.33E+14,9.11E+14,17/01/25,Data Call,13:01:41,13:06:01,260,,,,,,
8988401785,8388459302,2.33E+14,9.11E+14,17/01/25,SMS Out,19:21:08,N/A,0,,,,,,
8988401785,8388459302,2.33E+14,9.11E+14,18/01/25,Data Call,17:04:02,19:38:24,9262,,,,,,
8988401785,8874415836,2.33E+14,9.11E+14,01/02/25,Voice Out,13:01:05,13:41:24,2419,,,,,,
8988401785,9440107811,2.33E+14,9.11E+14,06/01/25,SMS Out,14:53:24,N/A,0,,,,,,
8998172661,7115284680,7.05E+14,6.76E+14,06/02/25,Missed Call,03:13:40,N/A,0,,,,,,
8998172661,9064364593,7.05E+14,6.76E+14,02/01/25,Data Call,03:12:22,05:00:03,6461,,,,,,
8874415836,8987235726,8.55E+14,8.17E+14,29/01/25,Missed Call,05:28:06,N/A,0,,,,,,
8388459302,8360844271,3.71E+14,1.16E+14,04/01/25,Voice In,22:27:33,00:26:59,7166,,,,,,
9095085032,7357231883,4.54E+14,4.78E+14,21/01/25,Missed Call,09:49:21,N/A,0,,,,,,
9095085032,8411317962,4.54E+14,4.78E+14,31/01/25,SMS Out,19:50:03,N/A,0,,,,,,
7828777806,7617703232,3.83E+14,8.42E+14,18/01/25,SMS Out,17:39:45,N/A,0,,,,,,
7153130901,9768425165,6.55E+14,6.24E+14,15/01/25,Missed Call,18:30:30,N/A,0,,,,,,
7153130901,7499098182,6.55E+14,6.24E+14,12/01/25,Missed Call,14:47:22,N/A,0,,,,,,
7153130901,8416362506,6.55E+14,6.24E+14,21/01/25,Voice Out,05:38:59,08:24:45,9946,,,,,,
9440107811,7524188286,3.84E+14,9.50E+14,01/02/25,Voice In,22:10:20,22:51:48,2488,,,,,,
9440107811,9789676803,3.84E+14,9.50E+14,31/01/25,Voice Out,12:14:55,12:25:31,636,,,,,,
8988401785,7524188286,2.33E+14,9.11E+14,15/01/25,SMS Out,05:04:39,N/A,0,,,,,,
8825270732,7470694655,8.25E+14,5.26E+14,07/01/25,Data Call,05:38:22,06:20:08,2506,,,,,,
8825270732,9987854180,8.25E+14,5.26E+14,01/02/25,Missed Call,08:20:29,N/A,0,,,,,,
8825270732,8206523215,8.25E+14,5.26E+14,29/01/25,Voice Out,07:24:36,09:08:07,6211,,,,,,
8825270732,7156775642,8.25E+14,5.26E+14,02/01/25,Voice Out,23:51:02,00:47:39,3397,,,,,,
8825270732,7470694655,8.25E+14,5.26E+14,26/01/25,SMS In,21:54:04,N/A,0,,,,,,
8668752393,8825355533,4.38E+14,4.46E+14,09/01/25,Voice In,09:58:58,10:01:47,169,,,,,,
8668752393,9987854180,4.38E+14,4.46E+14,01/01/25,Data Call,11:22:01,12:40:06,4685,,,,,,
8668752393,8825270732,4.38E+14,4.46E+14,18/01/25,SMS Out,02:28:42,N/A,0,,,,,,
8668752393,9492219127,4.38E+14,4.46E+14,11/01/25,Missed Call,13:18:11,N/A,0,,,,,,
8668752393,7156775642,4.38E+14,4.46E+14,01/02/25,Voice In,10:46:49,11:58:07,4278,,,,,,
8668752393,8825355533,4.38E+14,4.46E+14,27/01/25,Data Call,20:54:58,22:34:21,5963,,,,,,
8668752393,8825270732,4.38E+14,4.46E+14,11/01/25,Missed Call,02:54:04,N/A,0,,,,,,
8668752393,8825270732,4.38E+14,4.46E+14,15/01/25,Data Call,22:14:21,23:14:46,3625,,,,,,
8668752393,7156775642,4.38E+14,4.46E+14,03/02/25,SMS In,20:33:47,N/A,0,,,,,,
9987854180,7156775642,5.89E+14,8.39E+14,24/01/25,SMS In,12:13:03,N/A,0,,,,,,
9987854180,7470694655,5.89E+14,8.39E+14,20/01/25,Voice In,08:31:50,11:31:28,10778,,,,,,
9987854180,8668752393,5.89E+14,8.39E+14,03/02/25,Data Call,01:13:18,01:31:35,1097,,,,,,
9987854180,8668752393,5.89E+14,8.39E+14,06/02/25,Voice In,15:54:33,16:09:14,881,,,,,,
9987854180,8206523215,5.89E+14,8.39E+14,01/01/25,SMS In,06:00:00,N/A,0,,,,,,
9987854180,8668752393,5.89E+14,8.39E+14,09/01/25,Missed Call,20:48:51,N/A,0,,,,,,
9987854180,8206523215,5.89E+14,8.39E+14,11/01/25,Missed Call,17:05:20,N/A,0,,,,,,
9987854180,8206523215,5.89E+14,8.39E+14,27/01/25,Data Call,05:52:32,08:27:08,9276,,,,,,
9987854180,9492219127,5.89E+14,8.39E+14,14/01/25,Voice In,10:30:01,12:08:40,5919,,,,,,
8206523215,8668752393,5.05E+13,6.91E+14,18/01/25,Voice In,04:20:03,04:42:59,1376,,,,,,
